COL_8,COL_7,FOND_SC_CODE,COL_6,COL_5,COL_4,COL_3,SCHUL_KND_SC_CODE,COL_2,COL_1,ADRCD_NM,COL_FGR_SUM,JU_ORG_NM,ATPT_OFCDC_ORG_NM,AVG_FGR_SUM,JU_ORG_CODE,PBAN_EXCP_YN,SP_SUM,SCHUL_CODE,SP_FGR_SUM,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,ADRCD_CD,COL_SUM,BNHH_YN,SCHUL_NM,_학교급,_시군구,DGHT_CRSE_SC_CODE,HS_KND_SC_NM,학생수,특수학급학생수,학급수,특수학급수
0,1,공립,2.0,2.0,2.0,2,02,1,1,경상북도 영주시,199(3),경상북도영주교육지원청,경상북도교육청,18.1,R100000433,N,1,S150002665,3,R100000001,16,4721010400,11(1),N,남산초등학교,초등학교,영주시,,,199,3,11,1
0,1,공립,1.0,1.0,1.0,1,02,1,1,경상북도 영주시,43(3),경상북도영주교육지원청,경상북도교육청,6.1,R100000433,N,1,S150002671,3,R100000001,16,4721033023,7(1),N,문수초등학교,초등학교,영주시,,,43,3,7,1
0,1,공립,1.0,1.0,1.0,1,02,1,1,경상북도 영주시,39(2),경상북도영주교육지원청,경상북도교육청,5.6,R100000433,N,1,S150002677,2,R100000001,16,4721036023,7(1),N,봉현초등학교,초등학교,영주시,,,39,2,7,1
0,0,공립,1.0,1.0,1.0,1,02,1,1,경상북도 영주시,39(0),경상북도영주교육지원청,경상북도교육청,6.5,R100000433,N,0,S150002680,0,R100000001,16,4721039024,6(0),N,부석초등학교,초등학교,영주시,,,39,0,6,0
0,0,공립,1.0,1.0,0.0,1,02,1,1,경상북도 영주시,19(0),경상북도영주교육지원청,경상북도교육청,3.8,R100000433,N,0,S150002683,0,R100000001,16,4721037024,5(0),N,순흥초등학교,초등학교,영주시,,,19,0,5,0
0,0,공립,1.0,1.0,1.0,1,02,1,1,경상북도 영주시,61(0),경상북도영주교육지원청,경상북도교육청,10.2,R100000433,N,0,S150002686,0,R100000001,16,4721035021,6(0),N,안정초등학교,초등학교,영주시,,,61,0,6,0
0,0,공립,2.0,2.0,3.0,2,02,2,1,경상북도 영주시,235(0),경상북도영주교육지원청,경상북도교육청,19.6,R100000433,N,0,S150002688,0,R100000001,16,4721010100,12(0),N,영일초등학교,초등학교,영주시,,,235,0,12,0
0,2,공립,3.0,3.0,3.0,2,02,2,2,경상북도 영주시,300(11),경상북도영주교육지원청,경상북도교육청,17.6,R100000433,N,2,S150002689,11,R100000001,16,4721010400,17(2),N,영주남부초등학교,초등학교,영주시,,,300,11,17,2
0,1,공립,3.0,4.0,4.0,3,02,3,3,경상북도 영주시,470(4),경상북도영주교육지원청,경상북도교육청,22.4,R100000433,N,1,S150002690,4,R100000001,16,4721010400,21(1),N,영주동부초등학교,초등학교,영주시,,,470,4,21,1
0,2,공립,2.0,2.0,2.0,2,02,2,2,경상북도 영주시,226(11),경상북도영주교육지원청,경상북도교육청,16.1,R100000433,N,2,S150002691,11,R100000001,16,4721010500,14(2),N,영주서부초등학교,초등학교,영주시,,,226,11,14,2
0,2,공립,3.0,2.0,2.0,2,02,2,2,경상북도 영주시,287(11),경상북도영주교육지원청,경상북도교육청,19.1,R100000433,N,2,S150002692,11,R100000001,16,4721010300,15(2),N,영주중앙초등학교,초등학교,영주시,,,287,11,15,2
0,1,공립,1.0,1.0,1.0,1,02,1,1,경상북도 영주시,54(5),경상북도영주교육지원청,경상북도교육청,7.7,R100000433,N,1,S150002693,5,R100000001,16,4721010100,7(1),N,영주초등학교,초등학교,영주시,,,54,5,7,1
0,0,공립,1.0,1.0,1.0,0,02,0,0,경상북도 영주시,9(0),경상북도영주교육지원청,경상북도교육청,3.0,R100000433,N,0,S150002697,0,R100000001,16,4721038025,3(0),N,옥대초등학교,초등학교,영주시,,,9,0,3,0
0,1,공립,1.0,1.0,1.0,1,02,1,1,경상북도 영주시,70(3),경상북도영주교육지원청,경상북도교육청,10.0,R100000433,N,1,S150002703,3,R100000001,16,4721031024,7(1),N,이산초등학교,초등학교,영주시,,,70,3,7,1
0,0,공립,1.0,1.0,1.0,1,02,1,1,경상북도 영주시,48(0),경상북도영주교육지원청,경상북도교육청,8.0,R100000433,N,0,S150002705,0,R100000001,16,4721034021,6(0),N,장수초등학교,초등학교,영주시,,,48,0,6,0
0,1,공립,1.0,1.0,1.0,1,02,1,0,경상북도 영주시,29(2),경상북도영주교육지원청,경상북도교육청,4.8,R100000433,N,1,S150002710,2,R100000001,16,4721032027,6(1),N,평은초등학교,초등학교,영주시,,,29,2,6,1
0,0,공립,1.0,1.0,1.0,1,02,1,1,경상북도 영주시,28(0),경상북도영주교육지원청,경상북도교육청,4.7,R100000433,N,0,S150002715,0,R100000001,16,4721025027,6(0),N,풍기북부초등학교,초등학교,영주시,,,28,0,6,0
0,1,공립,3.0,2.0,2.0,2,02,1,2,경상북도 영주시,202(5),경상북도영주교육지원청,경상북도교육청,15.5,R100000433,N,1,S150002717,5,R100000001,16,4721025021,13(1),N,풍기초등학교,초등학교,영주시,,,202,5,13,1
0,1,공립,7.0,7.0,7.0,7,02,6,5,경상북도 영주시,960(5),경상북도영주교육지원청,경상북도교육청,24.0,R100000433,N,1,S150006489,5,R100000001,16,4721010500,40(1),N,영주가흥초등학교,초등학교,영주시,,,960,5,40,1
0,0,사립,,,,2,03,2,2,경상북도 영주시,107(0),경상북도영주교육지원청,경상북도교육청,17.8,R100000433,N,0,S150002652,0,R100000001,16,4721025027,6(0),N,금계중학교,중학교,영주시,주간,,107,0,6,0
0,0,공립,,,,1,03,1,1,경상북도 영주시,26(0),경상북도영주교육지원청,경상북도교육청,8.7,R100000433,N,0,S150002653,0,R100000001,16,4721038025,3(0),N,단산중학교,중학교,영주시,주간,,26,0,3,0
0,0,사립,,,,5,03,5,4,경상북도 영주시,339(0),경상북도영주교육지원청,경상북도교육청,24.2,R100000433,N,0,S150002654,0,R100000001,16,4721010400,14(0),N,대영중학교,중학교,영주시,주간,,339,0,14,0
0,0,사립,,,,4,03,4,4,경상북도 영주시,287(0),경상북도영주교육지원청,경상북도교육청,23.9,R100000433,N,0,S150002655,0,R100000001,16,4721010300,12(0),N,동산여자중학교,중학교,영주시,주간,,287,0,12,0
0,0,공립,,,,1,03,1,1,경상북도 영주시,13(0),경상북도영주교육지원청,경상북도교육청,4.3,R100000433,N,0,S150002656,0,R100000001,16,4721039024,3(0),N,부석중학교,중학교,영주시,주간,,13,0,3,0
0,0,공립,,,,1,03,1,1,경상북도 영주시,25(0),경상북도영주교육지원청,경상북도교육청,8.3,R100000433,N,0,S150002657,0,R100000001,16,4721037024,3(0),N,소수중학교,중학교,영주시,주간,,25,0,3,0
0,0,사립,,,,5,03,5,4,경상북도 영주시,340(0),경상북도영주교육지원청,경상북도교육청,24.3,R100000433,N,0,S150002658,0,R100000001,16,4721010100,14(0),N,영광여자중학교,중학교,영주시,주간,,340,0,14,0
0,0,사립,,,,5,03,5,4,경상북도 영주시,344(0),경상북도영주교육지원청,경상북도교육청,24.6,R100000433,N,0,S150002659,0,R100000001,16,4721010100,14(0),N,영광중학교,중학교,영주시,주간,,344,0,14,0
0,1,공립,,,,5,03,5,5,경상북도 영주시,362(3),경상북도영주교육지원청,경상북도교육청,22.6,R100000433,N,1,S150002660,3,R100000001,16,4721010500,16(1),N,영주여자중학교,중학교,영주시,주간,,362,3,16,1
0,3,공립,,,,5,03,5,4,경상북도 영주시,347(17),경상북도영주교육지원청,경상북도교육청,20.4,R100000433,N,3,S150002661,17,R100000001,16,4721010400,17(3),N,영주중학교,중학교,영주시,주간,,347,17,17,3
0,1,공립,,,,2,03,2,2,경상북도 영주시,116(3),경상북도영주교육지원청,경상북도교육청,16.6,R100000433,N,1,S150002662,3,R100000001,16,4721025022,7(1),N,풍기중학교,중학교,영주시,주간,,116,3,7,1
0,0,사립,,,,4,04,4,4,경상북도 영주시,262(0),경상북도교육청,경상북도교육청,21.8,R100000001,N,0,S150000794,0,R100000001,16,4721010400,12(0),N,대영고등학교,고등학교,영주시,주간,일반고등학교,262,0,12,0
0,1,사립,,,,5,04,5,5,경상북도 영주시,277(2),경상북도교육청,경상북도교육청,17.3,R100000001,N,1,S150000804,2,R100000001,16,4721010300,16(1),N,한국미래산업고등학교,고등학교,영주시,주간,특성화고등학교,277,2,16,1
0,0,사립,,,,4,04,4,4,경상북도 영주시,254(0),경상북도교육청,경상북도교육청,21.2,R100000001,N,0,S150000852,0,R100000001,16,4721010400,12(0),N,한국국제조리고등학교,고등학교,영주시,주간,특성화고등학교,254,0,12,0
0,0,사립,,,,6,04,6,6,경상북도 영주시,397(0),경상북도교육청,경상북도교육청,22.1,R100000001,N,0,S150000901,0,R100000001,16,4721010200,18(0),N,영광고등학교,고등학교,영주시,주간,일반고등학교,397,0,18,0
0,0,사립,,,,7,04,7,7,경상북도 영주시,455(0),경상북도교육청,경상북도교육청,21.7,R100000001,N,0,S150000902,0,R100000001,16,4721010100,21(0),N,영광여자고등학교,고등학교,영주시,주간,일반고등학교,455,0,21,0
0,0,사립,,,,4,04,4,4,경상북도 영주시,216(0),경상북도교육청,경상북도교육청,18.0,R100000001,N,0,S150000912,0,R100000001,16,4721010300,12(0),N,한국철도고등학교,고등학교,영주시,주간,특성화고등학교,216,0,12,0
0,0,사립,,,,4,04,4,4,경상북도 영주시,302(0),경상북도교육청,경상북도교육청,25.2,R100000001,N,0,S150000914,0,R100000001,16,4721025028,12(0),N,경북항공고등학교,고등학교,영주시,주간,특성화고등학교,302,0,12,0
0,1,공립,,,,6,04,6,6,경상북도 영주시,378(3),경상북도교육청,경상북도교육청,19.9,R100000001,N,1,S150000916,3,R100000001,16,4721010300,19(1),N,영주여자고등학교,고등학교,영주시,주간,일반고등학교,378,3,19,1
0,3,공립,,,,7,04,5,7,경상북도 영주시,409(16),경상북도교육청,경상북도교육청,18.6,R100000001,N,3,S150000917,16,R100000001,16,4721010500,22(3),N,영주제일고등학교,고등학교,영주시,주간,자율고등학교,409,16,22,3
0,0,공립,1.0,1.0,0.0,1,02,0,0,경상북도 영천시,11(0),경상북도영천교육지원청,경상북도교육청,3.7,R100000460,N,0,S150002780,0,R100000001,16,4723025030,3(0),N,거여초등학교,초등학교,영천시,,,11,0,3,0
0,1,공립,1.0,1.0,1.0,1,02,0,1,경상북도 영천시,33(4),경상북도영천교육지원청,경상북도교육청,5.5,R100000460,N,1,S150002781,4,R100000001,16,4723038039,6(1),N,고경초등학교,초등학교,영천시,,,33,4,6,1
0,1,공립,1.0,1.0,1.0,2,02,1,1,경상북도 영천시,110(2),경상북도영천교육지원청,경상북도교육청,13.8,R100000460,N,1,S150002786,2,R100000001,16,4723025021,8(1),N,금호초등학교,초등학교,영천시,,,110,2,8,1
0,1,공립,1.0,1.0,1.0,1,02,1,1,경상북도 영천시,65(3),경상북도영천교육지원청,경상북도교육청,9.3,R100000460,N,1,S150002787,3,R100000001,16,4723038021,7(1),N,단포초등학교,초등학교,영천시,,,65,3,7,1
0,1,공립,1.0,1.0,1.0,1,02,1,0,경상북도 영천시,21(3),경상북도영천교육지원청,경상북도교육청,3.5,R100000460,N,1,S150002789,3,R100000001,16,4723040028,6(1),N,대창초등학교,초등학교,영천시,,,21,3,6,1
0,0,공립,1.0,1.0,0.0,1,02,0,1,경상북도 영천시,14(0),경상북도영천교육지원청,경상북도교육청,3.5,R100000460,N,0,S150002792,0,R100000001,16,4723039033,4(0),N,북안초등학교,초등학교,영천시,,,14,0,4,0
0,1,공립,1.0,1.0,0.0,1,02,1,0,경상북도 영천시,18(2),경상북도영천교육지원청,경상북도교육청,3.6,R100000460,N,1,S150002800,2,R100000001,16,4723032027,5(1),N,신녕초등학교,초등학교,영천시,,,18,2,5,1
0,2,공립,1.0,1.0,1.0,1,02,1,1,경상북도 영천시,98(10),경상북도영천교육지원청,경상북도교육청,12.3,R100000460,N,2,S150002805,10,R100000001,16,4723010100,8(2),N,영천동부초등학교,초등학교,영천시,,,98,10,8,2
0,2,공립,5.0,6.0,5.0,4,02,4,4,경상북도 영천시,701(11),경상북도영천교육지원청,경상북도교육청,23.4,R100000460,N,2,S150002806,11,R100000001,16,4723010400,30(2),N,영천중앙초등학교,초등학교,영천시,,,701,11,30,2
0,2,공립,3.0,3.0,3.0,4,02,3,3,경상북도 영천시,456(11),경상북도영천교육지원청,경상북도교육청,21.7,R100000460,N,2,S150002807,11,R100000001,16,4723011200,21(2),N,영천초등학교,초등학교,영천시,,,456,11,21,2
0,1,공립,1.0,1.0,1.0,1,02,1,1,경상북도 영천시,52(4),경상북도영천교육지원청,경상북도교육청,7.4,R100000460,N,1,S150002808,4,R100000001,16,4723011000,7(1),N,영화초등학교,초등학교,영천시,,,52,4,7,1
0,0,공립,1.0,1.0,1.0,1,02,1,1,경상북도 영천시,40(0),경상북도영천교육지원청,경상북도교육청,6.7,R100000460,N,0,S150002811,0,R100000001,16,4723037021,6(0),N,임고초등학교,초등학교,영천시,,,40,0,6,0
0,0,공립,1.0,1.0,1.0,0,02,0,0,경상북도 영천시,10(0),경상북도영천교육지원청,경상북도교육청,3.3,R100000460,N,0,S150002816,0,R100000001,16,4723034021,3(0),N,자천초등학교,초등학교,영천시,,,10,0,3,0
0,0,공립,1.0,0.0,1.0,0,02,0,0,경상북도 영천시,3(0),경상북도영천교육지원청,경상북도교육청,1.5,R100000460,N,0,S150002817,0,R100000001,16,4723036021,2(0),Y,자천초등학교보현분교장,초등학교,영천시,,,3,0,2,0
0,0,공립,1.0,1.0,1.0,0,02,1,1,경상북도 영천시,22(0),경상북도영천교육지원청,경상북도교육청,4.4,R100000460,N,0,S150002822,0,R100000001,16,4723035027,5(0),N,지곡초등학교,초등학교,영천시,,,22,0,5,0
0,1,공립,1.0,1.0,1.0,1,02,1,1,경상북도 영천시,28(1),경상북도영천교육지원청,경상북도교육청,4.0,R100000460,N,1,S150002827,1,R100000001,16,4723031000,7(1),N,청통초등학교,초등학교,영천시,,,28,1,7,1
0,0,공립,1.0,1.0,1.0,0,02,0,0,경상북도 영천시,9(0),경상북도영천교육지원청,경상북도교육청,3.0,R100000460,N,0,S150002828,0,R100000001,16,4723037025,3(0),N,평천초등학교,초등학교,영천시,,,9,0,3,0
0,0,공립,0.0,1.0,1.0,1,02,0,1,경상북도 영천시,15(0),경상북도영천교육지원청,경상북도교육청,3.8,R100000460,N,0,S150002834,0,R100000001,16,4723033033,4(0),N,화산초등학교,초등학교,영천시,,,15,0,4,0
0,3,공립,8.0,8.0,7.0,7,02,6,5,경상북도 영천시,998(17),경상북도영천교육지원청,경상북도교육청,22.7,R100000460,N,3,S150006143,17,R100000001,16,4723010300,44(3),N,포은초등학교,초등학교,영천시,,,998,17,44,3
0,0,공립,,,,1,03,1,1,경상북도 영천시,41(0),경상북도영천교육지원청,경상북도교육청,13.7,R100000460,N,0,S150002763,0,R100000001,16,4723025024,3(0),N,금호여자중학교,중학교,영천시,주간,,41,0,3,0
0,0,사립,,,,1,03,1,1,경상북도 영천시,83(0),경상북도영천교육지원청,경상북도교육청,27.7,R100000460,N,0,S150002764,0,R100000001,16,4723025021,3(0),N,금호중학교,중학교,영천시,주간,,83,0,3,0
0,0,사립,,,,1,03,1,1,경상북도 영천시,33(0),경상북도영천교육지원청,경상북도교육청,11.0,R100000460,N,0,S150002765,0,R100000001,16,4723035027,3(0),N,산동중학교,중학교,영천시,주간,,33,0,3,0
0,0,사립,,,,5,03,5,4,경상북도 영천시,346(0),경상북도영천교육지원청,경상북도교육청,24.7,R100000460,N,0,S150002766,0,R100000001,16,4723011100,14(0),N,성남여자중학교,중학교,영천시,주간,,346,0,14,0
0,0,공립,,,,1,03,1,1,경상북도 영천시,22(0),경상북도영천교육지원청,경상북도교육청,7.3,R100000460,N,0,S150002767,0,R100000001,16,4723032026,3(0),N,신녕중학교,중학교,영천시,주간,,22,0,3,0
0,1,사립,,,,4,03,5,4,경상북도 영천시,340(6),경상북도영천교육지원청,경상북도교육청,24.3,R100000460,N,1,S150002768,6,R100000001,16,4723010300,14(1),N,영동중학교,중학교,영천시,주간,,340,6,14,1
0,1,공립,,,,1,03,1,1,경상북도 영천시,10(2),경상북도영천교육지원청,경상북도교육청,2.5,R100000460,N,1,S150002769,2,R100000001,16,4723039034,4(1),N,영안중학교,중학교,영천시,주간,,10,2,4,1
0,1,공립,,,,5,03,5,4,경상북도 영천시,336(5),경상북도영천교육지원청,경상북도교육청,22.4,R100000460,N,1,S150002771,5,R100000001,16,4723010700,15(1),N,영천여자중학교,중학교,영천시,주간,,336,5,15,1
0,2,공립,,,,4,03,4,4,경상북도 영천시,306(11),경상북도영천교육지원청,경상북도교육청,21.9,R100000460,N,2,S150002772,11,R100000001,16,4723010400,14(2),N,영천중학교,중학교,영천시,주간,,306,11,14,2
0,0,공립,,,,1,03,1,1,경상북도 영천시,13(0),경상북도영천교육지원청,경상북도교육청,4.3,R100000460,N,0,S150002778,0,R100000001,16,4723031028,3(0),N,청통중학교,중학교,영천시,주간,,13,0,3,0
0,1,공립,,,,1,03,1,1,경상북도 영천시,57(2),경상북도영천교육지원청,경상북도교육청,14.3,R100000460,N,1,S150006477,2,R100000001,16,4723038033,4(1),N,별빛중학교,중학교,영천시,주간,,57,2,4,1
0,0,사립,,,,3,04,3,3,경상북도 영천시,191(0),경상북도교육청,경상북도교육청,21.2,R100000001,N,0,S150000773,0,R100000001,16,4723025021,9(0),N,경북휴먼테크고등학교,고등학교,영천시,주간,특성화고등학교,191,0,9,0
0,0,공립,,,,1,04,1,1,경상북도 영천시,57(0),경상북도교육청,경상북도교육청,19.0,R100000001,N,0,S150000774,0,R100000001,16,4723025024,3(0),N,포은고등학교,고등학교,영천시,주간,일반고등학교,57,0,3,0
0,0,사립,,,,5,04,3,5,경상북도 영천시,241(0),경상북도교육청,경상북도교육청,18.5,R100000001,N,0,S150000853,0,R100000001,16,4723011000,13(0),N,동국대학교사범대학부속선화여자고등학교,고등학교,영천시,주간,일반고등학교,241,0,13,0
0,0,사립,,,,6,04,6,6,경상북도 영천시,403(0),경상북도교육청,경상북도교육청,22.4,R100000001,N,0,S150000906,0,R100000001,16,4723010300,18(0),N,영동고등학교,고등학교,영천시,주간,일반고등학교,403,0,18,0
0,2,공립,,,,5,04,4,6,경상북도 영천시,322(9),경상북도교육청,경상북도교육청,18.9,R100000001,N,2,S150000919,9,R100000001,16,4723010300,17(2),N,영천고등학교,고등학교,영천시,주간,자율고등학교,322,9,17,2
0,0,사립,,,,3,04,3,3,경상북도 영천시,182(0),경상북도교육청,경상북도교육청,20.2,R100000001,N,0,S150000920,0,R100000001,16,4723035027,9(0),N,영천전자고등학교,고등학교,영천시,주간,특성화고등학교,182,0,9,0
0,2,공립,,,,4,04,4,4,경상북도 영천시,259(11),경상북도교육청,경상북도교육청,18.5,R100000001,N,2,S150000921,11,R100000001,16,4723011000,14(2),N,영천여자고등학교,고등학교,영천시,주간,일반고등학교,259,11,14,2
0,0,사립,,,,4,04,4,4,경상북도 영천시,264(0),경상북도교육청,경상북도교육청,22.0,R100000001,N,0,S150000923,0,R100000001,16,4723011100,12(0),N,영천성남여자고등학교,고등학교,영천시,주간,일반고등학교,264,0,12,0
0,0,공립,,,,4,04,4,4,경상북도 영천시,166(0),경상북도교육청,경상북도교육청,13.8,R100000001,N,0,S150005424,0,R100000001,16,4723032026,12(0),N,경북바이오마이스터고등학교,고등학교,영천시,주간,특수목적고등학교,166,0,12,0
0,0,공립,1.0,1.0,1.0,1,02,0,0,경상북도 상주시,16(0),경상북도상주교육지원청,경상북도교육청,4.0,R100000327,N,0,S150002042,0,R100000001,16,4725045021,4(0),N,공검초등학교,초등학교,상주시,,,16,0,4,0
0,0,공립,1.0,1.0,1.0,1,02,1,0,경상북도 상주시,26(0),경상북도상주교육지원청,경상북도교육청,5.2,R100000327,N,0,S150002046,0,R100000001,16,4725033030,5(0),N,낙동초등학교,초등학교,상주시,,,26,0,5,0
0,0,공립,1.0,1.0,1.0,0,02,1,1,경상북도 상주시,29(0),경상북도상주교육지원청,경상북도교육청,5.8,R100000327,N,0,S150002049,0,R100000001,16,4725037027,5(0),N,낙서초등학교,초등학교,상주시,,,29,0,5,0
0,0,공립,1.0,1.0,1.0,1,02,0,0,경상북도 상주시,15(0),경상북도상주교육지원청,경상북도교육청,3.8,R100000327,N,0,S150002057,0,R100000001,16,4725038024,4(0),N,모동초등학교,초등학교,상주시,,,15,0,4,0
0,0,공립,1.0,1.0,0.0,1,02,1,0,경상북도 상주시,17(0),경상북도상주교육지원청,경상북도교육청,4.3,R100000327,N,0,S150002058,0,R100000001,16,4725039021,4(0),N,모서초등학교,초등학교,상주시,,,17,0,4,0
0,1,공립,1.0,1.0,1.0,1,02,1,1,경상북도 상주시,49(6),경상북도상주교육지원청,경상북도교육청,7.0,R100000327,N,1,S150002063,6,R100000001,16,4725043022,7(1),N,백원초등학교,초등학교,상주시,,,49,6,7,1
0,1,공립,1.0,1.0,1.0,1,02,1,1,경상북도 상주시,40(3),경상북도상주교육지원청,경상북도교육청,5.7,R100000327,N,1,S150002064,3,R100000001,16,4725032521,7(1),N,사벌초등학교,초등학교,상주시,,,40,3,7,1
0,2,공립,4.0,6.0,5.0,4,02,4,4,경상북도 상주시,655(13),경상북도상주교육지원청,경상북도교육청,22.6,R100000327,N,2,S150002067,13,R100000001,16,4725010500,29(2),N,상산초등학교,초등학교,상주시,,,655,13,29,2
0,2,공립,4.0,4.0,3.0,3,02,3,2,경상북도 상주시,437(13),경상북도상주교육지원청,경상북도교육청,20.8,R100000327,N,2,S150002069,13,R100000001,16,4725010700,21(2),N,상영초등학교,초등학교,상주시,,,437,13,21,2
0,0,공립,1.0,1.0,1.0,1,02,1,1,경상북도 상주시,63(0),경상북도상주교육지원청,경상북도교육청,10.5,R100000327,N,0,S150002071,0,R100000001,16,4725011500,6(0),N,상주남부초등학교,초등학교,상주시,,,63,0,6,0
0,2,공립,1.0,1.0,1.0,1,02,1,1,경상북도 상주시,31(9),경상북도상주교육지원청,경상북도교육청,3.9,R100000327,N,2,S150002072,9,R100000001,16,4725012300,8(2),N,상주동부초등학교,초등학교,상주시,,,31,9,8,2
0,2,공립,2.0,3.0,3.0,3,02,2,2,경상북도 상주시,358(9),경상북도상주교육지원청,경상북도교육청,21.1,R100000327,N,2,S150002074,9,R100000001,16,4725010700,17(2),N,상주중앙초등학교,초등학교,상주시,,,358,9,17,2
0,2,공립,4.0,3.0,3.0,2,02,2,2,경상북도 상주시,325(8),경상북도상주교육지원청,경상북도교육청,18.1,R100000327,N,2,S150002075,8,R100000001,16,4725010800,18(2),N,상주초등학교,초등학교,상주시,,,325,8,18,2
0,1,공립,1.0,1.0,1.0,1,02,1,0,경상북도 상주시,25(1),경상북도상주교육지원청,경상북도교육청,4.2,R100000327,N,1,S150002087,1,R100000001,16,4725035028,6(1),N,옥산초등학교,초등학교,상주시,,,25,1,6,1
0,1,공립,1.0,1.0,1.0,0,02,1,1,경상북도 상주시,38(2),경상북도상주교육지원청,경상북도교육청,6.3,R100000327,N,1,S150002089,2,R100000001,16,4725036026,6(1),N,외남초등학교,초등학교,상주시,,,38,2,6,1
0,0,공립,1.0,1.0,1.0,1,02,0,0,경상북도 상주시,14(0),경상북도상주교육지원청,경상북도교육청,3.5,R100000327,N,0,S150002091,0,R100000001,16,4725043027,4(0),N,외서초등학교,초등학교,상주시,,,14,0,4,0
0,0,공립,1.0,1.0,0.0,0,02,1,0,경상북도 상주시,12(0),경상북도상주교육지원청,경상북도교육청,4.0,R100000327,N,0,S150002100,0,R100000001,16,4725044021,3(0),N,은척초등학교,초등학교,상주시,,,12,0,3,0
0,0,공립,1.0,1.0,1.0,1,02,0,0,경상북도 상주시,19(0),경상북도상주교육지원청,경상북도교육청,4.8,R100000327,N,0,S150002101,0,R100000001,16,4725044028,4(0),Y,은척초등학교무릉분교장,초등학교,상주시,,,19,0,4,0
0,1,공립,1.0,1.0,1.0,1,02,1,1,경상북도 상주시,33(2),경상북도상주교육지원청,경상북도교육청,4.7,R100000327,N,1,S150002103,2,R100000001,16,4725046021,7(1),N,이안초등학교,초등학교,상주시,,,33,2,7,1
0,0,공립,1.0,1.0,1.0,0,02,1,0,경상북도 상주시,17(0),경상북도상주교육지원청,경상북도교육청,4.3,R100000327,N,0,S150002107,0,R100000001,16,4725031022,4(0),N,중동초등학교,초등학교,상주시,,,17,0,4,0
0,1,공립,1.0,1.0,1.0,1,02,1,1,경상북도 상주시,33(3),경상북도상주교육지원청,경상북도교육청,4.7,R100000327,N,1,S150002110,3,R100000001,16,4725038025,7(1),N,중모초등학교,초등학교,상주시,,,33,3,7,1
0,1,공립,0.0,1.0,1.0,1,02,0,0,경상북도 상주시,8(1),경상북도상주교육지원청,경상북도교육청,2.0,R100000327,N,1,S150002112,1,R100000001,16,4725034023,4(1),N,청리초등학교,초등학교,상주시,,,8,1,4,1
0,0,공립,1.0,1.0,1.0,1,02,1,0,경상북도 상주시,23(0),경상북도상주교육지원청,경상북도교육청,4.6,R100000327,N,0,S150002116,0,R100000001,16,4725025021,5(0),N,함창중앙초등학교,초등학교,상주시,,,23,0,5,0
0,1,공립,1.0,1.0,1.0,1,02,1,1,경상북도 상주시,98(2),경상북도상주교육지원청,경상북도교육청,14.0,R100000327,N,1,S150002117,2,R100000001,16,4725025021,7(1),N,함창초등학교,초등학교,상주시,,,98,2,7,1
0,1,공립,1.0,0.0,1.0,1,02,1,1,경상북도 상주시,21(1),경상북도상주교육지원청,경상북도교육청,3.5,R100000327,N,1,S150002121,1,R100000001,16,4725040021,6(1),N,화동초등학교,초등학교,상주시,,,21,1,6,1
0,1,공립,1.0,1.0,1.0,1,02,1,1,경상북도 상주시,45(3),경상북도상주교육지원청,경상북도교육청,6.4,R100000327,N,1,S150002123,3,R100000001,16,4725041021,7(1),N,화령초등학교,초등학교,상주시,,,45,3,7,1
0,0,공립,1.0,1.0,1.0,1,02,0,0,경상북도 상주시,15(0),경상북도상주교육지원청,경상북도교육청,3.8,R100000327,N,0,S150002126,0,R100000001,16,4725042022,4(0),N,화북초등학교,초등학교,상주시,,,15,0,4,0
0,0,공립,0.0,1.0,0.0,0,02,0,0,경상북도 상주시,3(0),경상북도상주교육지원청,경상북도교육청,3.0,R100000327,N,0,S150002128,0,R100000001,16,4725042024,1(0),Y,화북초등학교입석분교장,초등학교,상주시,,,3,0,1,0
0,2,공립,2.0,1.0,2.0,1,02,1,1,경상북도 상주시,157(7),경상북도상주교육지원청,경상북도교육청,15.7,R100000327,N,2,S150006153,7,R100000001,16,4725010200,10(2),N,성동초등학교,초등학교,상주시,,,157,7,10,2
0,0,공립,,,,1,03,1,1,경상북도 상주시,51(0),경상북도상주교육지원청,경상북도교육청,17.0,R100000327,N,0,S150002022,0,R100000001,16,4725033021,3(0),N,낙운중학교,중학교,상주시,주간,,51,0,3,0
0,0,사립,,,,5,03,5,4,경상북도 상주시,350(0),경상북도상주교육지원청,경상북도교육청,25.0,R100000327,N,0,S150002023,0,R100000001,16,4725011000,14(0),N,남산중학교,중학교,상주시,주간,,350,0,14,0
0,0,공립,,,,1,03,1,1,경상북도 상주시,39(0),경상북도상주교육지원청,경상북도교육청,13.0,R100000327,N,0,S150002024,0,R100000001,16,4725037027,3(0),N,내서중학교,중학교,상주시,주간,,39,0,3,0
0,1,공립,,,,1,03,1,1,경상북도 상주시,14(2),경상북도상주교육지원청,경상북도교육청,3.5,R100000327,N,1,S150002025,2,R100000001,16,4725039021,4(1),N,모서중학교,중학교,상주시,주간,,14,2,4,1
0,2,공립,,,,4,03,4,4,경상북도 상주시,324(9),경상북도상주교육지원청,경상북도교육청,23.1,R100000327,N,2,S150002028,9,R100000001,16,4725010700,14(2),N,상주여자중학교,중학교,상주시,주간,,324,9,14,2
